,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
176,2656-FMOKZ,Female,True,False,False,15,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,74.45,1145.7,True
177,2070-FNEXE,Female,True,False,False,7,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),76.45,503.6,True
178,5947-SGKCL,Female,False,True,True,15,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),105.35,1559.25,False
179,3712-PKXZA,Male,False,True,False,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.55,1252.0,False
180,6317-YPKDH,Female,False,False,False,1,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),29.95,29.95,True
181,6582-OIVSP,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.3,45.3,False
182,9367-WXLCH,Male,False,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),84.5,662.65,True
183,5524-KHNJP,Male,False,True,True,33,True,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,False,Credit card (automatic),74.75,2453.3,False
184,1918-ZBFQJ,Female,False,False,False,13,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,79.25,1111.65,True
185,1024-GUALD,Female,False,True,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.8,24.8,True
186,4827-USJHP,Male,False,False,False,20,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,51.8,1023.85,False
187,8167-GJLRN,Male,False,False,False,3,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,False,Electronic check,30.4,82.15,False
188,0956-SYCWG,Female,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.65,244.8,False
189,8017-UVSZU,Female,False,True,False,40,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,False,Credit card (automatic),56.6,2379.1,False
190,7100-FQPRV,Male,False,True,True,43,True,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,True,Credit card (automatic),71.9,3173.35,False
191,2472-OVKUP,Male,False,True,False,6,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,91.0,531.0,True
192,2984-RGEYA,Female,False,True,True,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.75,1375.4,False
193,9680-NIAUV,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),109.7,8129.3,False
194,2146-EGVDT,Male,False,True,True,59,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.3,1192.7,False
195,2604-IJPDU,Female,False,True,False,20,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Electronic check,96.55,1901.65,False
196,9178-JHUVJ,Male,False,True,True,24,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.1,587.4,False
197,6168-YBYNP,Male,False,False,False,59,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,111.35,6519.75,False
198,7255-SSFBC,Male,False,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),112.25,8041.65,False
199,3645-DEYGF,Male,False,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.75,20.75,False
200,9323-HGFWY,Female,False,True,False,27,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card (automatic),101.9,2681.15,False
201,8544-GOQSH,Female,False,False,False,14,True,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Credit card (automatic),80.05,1112.3,False
202,3363-DTIVD,Male,False,True,True,71,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,False,Electronic check,105.55,7405.5,False
203,7018-WBJNK,Male,False,False,True,13,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),78.3,1033.95,False
204,9142-KZXOP,Male,False,False,False,44,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),68.85,2958.95,False
205,7674-YTAFD,Female,False,False,False,33,True,No,Fiber optic,No,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),79.95,2684.85,False
206,6348-SNFUS,Male,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),55.45,4179.2,False
207,1285-OKIPP,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,79.9,79.9,True
208,7825-ECJRF,Female,False,False,False,19,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,106.6,1934.45,True
209,1347-KTTTA,Male,False,True,False,64,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),102.45,6654.1,False
210,7841-TZDMQ,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),46.0,84.5,True
211,4195-NZGTA,Female,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.25,25.25,False
212,7157-SMCFK,Male,False,False,True,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,1124.2,False
213,4709-LKHYG,Female,False,True,True,29,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,20.0,540.05,False
214,2504-DSHIH,Male,True,True,False,23,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,86.8,1975.85,False
215,0699-NDKJM,Female,False,True,False,57,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),58.75,3437.45,False
216,9286-BHDQG,Male,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),45.25,3139.8,False
217,0230-WEQUW,Male,False,True,False,66,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),56.6,3789.2,False
218,2040-LDIWQ,Male,False,True,True,65,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),84.2,5324.5,False
219,6496-JDSSB,Female,False,False,False,8,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),80.0,624.6,False
220,9408-SSNVZ,Female,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.15,268.35,True
221,4443-EMBNA,Female,False,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.75,1836.9,False
222,6469-MRVET,Male,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.2,20.2,False
223,0742-MOABM,Male,False,True,False,4,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,50.05,179.35,True
224,5961-VUSRV,Female,False,False,False,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.35,219.35,False
225,6778-JFCMK,Male,False,False,False,24,False,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,True,Mailed check,50.6,1288.75,False
226,6341-JVQGF,Female,False,True,True,31,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,True,Mailed check,81.15,2545.75,False
227,2232-DMLXU,Female,False,True,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Mailed check,55.2,55.2,True
228,4811-JBUVU,Male,False,False,False,30,True,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),89.9,2723.15,False
229,0945-TSONX,Female,False,True,True,47,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),85.3,4107.25,False
230,2651-ZCBXV,Male,False,False,False,54,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),108.0,5760.65,False
231,3316-UWXUY,Male,False,False,False,50,True,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),93.5,4747.5,False
232,8937-RDTHP,Male,False,False,False,1,True,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,True,Mailed check,84.6,84.6,True
233,7083-MIOPC,Female,False,False,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.25,1566.9,False
234,1984-GPTEH,Female,False,False,False,29,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,25.15,702.0,False
235,1251-KRREG,Male,False,False,False,2,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,54.4,114.1,True
236,0621-JFHOL,Female,False,False,False,10,False,No phone service,DSL,No,No,No,Yes,No,No,Two year,True,Mailed check,29.6,299.05,False
237,9903-LYSAB,Male,False,True,False,18,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.15,1305.95,False
238,0094-OIFMO,Female,True,False,False,11,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.0,1120.3,True
239,9227-UAQFT,Male,False,False,False,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,284.35,False
240,7301-ABVAD,Female,False,False,False,72,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),86.6,6350.5,False
241,6614-FHDBO,Male,False,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),109.2,7878.3,False
242,7576-ASEJU,Female,False,True,True,41,True,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card (automatic),74.7,3187.65,False
243,9058-HRZSV,Female,True,True,False,65,True,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,False,Electronic check,94.4,6126.15,False
244,4522-AKYLR,Female,True,False,False,13,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,54.8,731.3,False
245,0221-WMXNQ,Male,True,False,False,4,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,75.35,273.4,False
246,0303-UNCIP,Male,False,False,False,41,True,Yes,DSL,No,No,Yes,No,No,Yes,One year,False,Mailed check,65.0,2531.8,False
247,9947-OTFQU,Male,True,False,False,15,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.4,1074.3,True
248,0322-YINQP,Male,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,48.55,48.55,True
249,0959-WHOKV,Male,False,False,False,42,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,True,Electronic check,99.0,4298.45,False
250,4075-JFPGR,Female,False,True,False,51,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,True,Electronic check,93.5,4619.55,False
251,4629-NRXKX,Female,False,True,True,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.4,147.15,True
252,9514-JDSKI,Male,True,True,False,1,False,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,False,Electronic check,40.2,40.2,True
253,3282-ZISZV,Male,False,False,True,32,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),83.7,2633.3,False
254,3675-YDUPJ,Male,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.85,193.05,False
255,4111-BNXIF,Female,False,True,True,67,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,59.55,4103.9,False
256,7017-VFHAY,Female,False,True,True,61,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),115.1,7008.15,False
257,6655-LHBYW,Male,False,False,False,50,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),114.35,5791.1,False
258,4959-JOSRX,Female,False,True,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),44.6,80.55,True
259,5046-NUHWD,Female,True,True,False,29,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,45.0,1228.65,False
260,7273-TEFQD,Male,True,False,False,3,False,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,41.15,132.2,True
261,3606-TWKGI,Male,True,False,False,13,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,106.9,1364.3,True
262,7529-ZDFXI,Male,True,True,False,57,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,89.85,4925.35,False
263,7605-BDWDC,Female,False,False,False,31,False,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,True,Bank transfer (automatic),49.85,1520.1,False
264,1950-KSVVJ,Female,False,True,False,45,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Mailed check,113.3,5032.25,False
265,0123-CRBRT,Female,False,True,True,61,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,88.1,5526.75,False
266,6292-TOSSS,Male,False,False,False,50,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.9,1195.25,False
267,3197-ARFOY,Female,True,False,False,19,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Mailed check,105.0,2007.25,False
268,6323-AYBRX,Male,False,False,False,59,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.35,1099.6,True
269,7014-ZZXAW,Female,False,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),24.25,1732.95,False
270,4385-GZQXV,Female,True,False,False,16,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,94.45,1511.2,True
271,7633-MVPUY,Male,False,True,False,57,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Electronic check,59.75,3450.15,False
272,6366-ZGQGL,Male,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),24.8,24.8,True
273,4716-HHKQH,Male,True,True,False,20,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,False,Electronic check,107.05,2172.05,False
274,5940-AHUHD,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.6,70.6,True
275,6432-TWQLB,Male,False,True,False,5,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,85.4,401.1,True
276,4484-GLZOU,Female,False,True,False,52,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,105.05,5624.85,True
277,3179-GBRWV,Male,True,True,False,21,True,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),64.95,1339.8,False
278,8645-KWHJO,Male,False,False,False,14,False,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,55.0,771.95,False
279,4130-MZLCC,Female,False,False,False,5,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),50.55,244.75,False
280,0314-TKOSI,Female,False,False,False,6,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Mailed check,55.15,322.9,False
281,8229-MYEJZ,Female,False,False,False,10,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,51.2,498.25,False
282,2080-SRCDE,Female,False,False,True,1,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,25.4,25.4,False
283,9577-WJVCQ,Female,False,False,False,68,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,54.45,3687.75,False
284,9512-UIBFX,Male,False,True,True,18,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Mailed check,95.15,1779.95,True
285,6202-DYYFX,Female,False,False,False,22,True,Yes,Fiber optic,No,No,No,No,No,No,One year,True,Credit card (automatic),76.0,1783.6,False
286,3808-HFKDE,Female,False,False,False,20,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.35,927.15,False
287,5583-SXDAG,Male,False,True,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.0,70.0,True
288,3488-PGMQJ,Male,True,False,False,8,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.5,606.55,True
289,3580-REOAC,Male,False,False,False,10,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),44.85,435.4,True
290,7534-BFESC,Male,True,False,False,24,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,76.1,1712.7,True
291,3727-OWVYD,Male,False,False,False,35,True,No,DSL,Yes,Yes,Yes,No,No,No,One year,False,Mailed check,61.2,2021.2,False
292,2294-SALNE,Male,False,True,True,23,True,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,False,Mailed check,86.8,1940.8,False
